0.000,0.000,0.000,0.076,0.000,4.250,0.000
2.600,0.000,0.000,0.076,0.323,4.250,0.000
5.200,0.000,0.000,0.076,0.645,4.250,0.000
7.800,0.000,0.000,0.076,0.968,4.250,0.000
10.400,0.000,0.000,0.076,1.291,4.250,0.000
13.000,0.000,0.000,0.076,1.613,4.250,0.000
15.600,0.000,0.000,0.076,1.936,4.250,0.000
18.200,0.000,0.000,0.076,2.259,4.250,0.000
20.800,0.000,0.000,0.076,2.582,4.250,0.000
23.400,0.000,0.000,0.076,2.904,4.250,0.000
26.000,0.000,0.000,0.076,3.227,4.250,0.000
28.600,0.000,0.000,0.076,3.550,4.250,0.000
31.200,0.000,0.000,0.076,3.872,4.250,0.000
33.800,0.000,0.000,0.076,4.195,4.250,0.000
36.400,0.000,0.000,0.076,4.518,4.250,0.000
39.000,0.000,0.000,0.076,4.840,4.250,0.000
41.600,0.000,0.000,0.076,5.163,4.250,0.000
44.200,0.000,0.000,0.076,5.486,4.250,0.000
46.800,0.000,0.000,0.076,5.808,4.250,0.000
49.400,0.000,0.000,0.076,6.131,4.250,0.000
52.000,0.000,0.000,0.076,0.171,4.250,0.000
54.600,0.000,0.000,0.076,0.493,4.250,0.000
57.200,0.000,0.000,0.076,0.816,4.250,0.000
59.800,0.000,0.000,0.076,1.139,4.250,0.000
62.400,0.000,0.000,0.076,1.461,4.250,0.000
65.000,0.000,0.000,0.076,1.784,4.250,0.000
67.600,0.000,0.000,0.076,2.107,4.250,0.000
70.200,0.000,0.000,0.076,2.429,4.250,0.000
72.800,0.000,0.000,0.076,2.752,4.250,0.000
75.400,0.000,0.000,0.076,3.075,4.250,0.000
78.000,0.000,0.000,0.076,3.397,4.250,0.000
80.600,0.000,0.000,0.076,3.720,4.250,0.000
83.200,0.000,0.000,0.076,4.043,4.250,0.000
85.800,0.000,0.000,0.076,4.366,4.250,0.000
88.400,0.000,0.000,0.076,4.688,4.250,0.000
91.000,0.000,0.000,0.076,5.011,4.250,0.000
93.600,0.000,0.000,0.076,5.334,4.250,0.000
96.200,0.000,0.000,0.076,5.656,4.250,0.000
98.800,0.000,0.000,0.076,5.979,4.250,0.000
101.400,0.000,0.000,0.076,0.019,4.250,0.000
104.000,0.000,0.000,0.076,0.341,4.250,0.000
106.600,0.000,0.000,0.076,0.664,4.250,0.000
109.200,0.000,0.000,0.076,0.987,4.250,0.000
111.800,0.000,0.000,0.076,1.309,4.250,0.000
114.400,0.000,0.000,0.076,1.632,4.250,0.000
117.000,0.000,0.000,0.076,1.955,4.250,0.000
119.600,0.000,0.000,0.076,2.277,4.250,0.000
122.200,0.000,0.000,0.076,2.600,4.250,0.000
124.800,0.000,0.000,0.076,2.923,4.250,0.000
127.400,0.000,0.000,0.076,3.245,4.250,0.000
130.000,0.000,0.000,0.076,3.568,4.250,0.000
132.600,0.000,0.000,0.076,3.891,4.250,0.000
135.200,0.000,0.000,0.076,4.213,4.250,0.000
137.800,0.000,0.000,0.076,4.536,4.250,0.000
140.400,0.000,0.000,0.076,4.859,4.250,0.000
143.000,0.000,0.000,0.076,5.182,4.250,0.000
145.600,0.000,0.000,0.076,5.504,4.250,0.000
148.200,0.000,0.000,0.076,5.827,4.250,0.000
150.800,0.000,0.000,0.076,6.150,4.250,0.000
153.400,0.000,0.000,0.076,0.189,4.250,0.000
156.000,0.000,0.000,0.076,0.512,4.250,0.000
158.600,0.000,0.000,0.076,0.834,4.250,0.000
161.200,0.000,0.000,0.076,1.157,4.250,0.000
163.800,0.000,0.000,0.076,1.480,4.250,0.000
166.400,0.000,0.000,0.076,1.803,4.250,0.000
169.000,0.000,0.000,0.076,2.125,4.250,0.000
171.600,0.000,0.000,0.076,2.448,4.250,0.000
174.200,0.000,0.000,0.076,2.771,4.250,0.000
176.800,0.000,0.000,0.076,3.093,4.250,0.000
179.400,0.000,0.000,0.076,3.416,4.250,0.000
182.000,0.000,0.000,0.076,3.739,4.250,0.000
184.600,0.000,0.000,0.076,4.061,4.250,0.000
187.200,0.000,0.000,0.076,4.384,4.250,0.000
189.800,0.000,0.000,0.076,4.707,4.250,0.000
192.400,0.000,0.000,0.076,5.029,4.250,0.000
195.000,0.000,0.000,0.076,5.352,4.250,0.000
197.600,0.000,0.000,0.076,5.675,4.250,0.000
200.200,0.000,0.000,0.076,5.998,4.250,0.000
202.800,0.000,0.000,0.076,0.037,4.250,0.000
205.400,0.000,0.000,0.076,0.360,4.250,0.000
208.000,0.000,0.000,0.076,0.682,4.250,0.000
210.600,0.000,0.000,0.076,1.005,4.250,0.000
213.200,0.000,0.000,0.076,1.328,4.250,0.000
215.800,0.000,0.000,0.076,1.650,4.250,0.000
218.400,0.000,0.000,0.076,1.973,4.250,0.000
221.000,0.000,0.000,0.076,2.296,4.250,0.000
223.600,0.000,0.000,0.076,2.619,4.250,0.000
226.200,0.000,0.000,0.076,2.941,4.250,0.000
228.800,0.000,0.000,0.076,3.264,4.250,0.000
231.400,0.000,0.000,0.076,3.587,4.250,0.000
234.000,0.000,0.000,0.076,3.909,4.250,0.000
236.600,0.000,0.000,0.076,4.232,4.250,0.000
239.200,0.000,0.000,0.076,4.555,4.250,0.000
241.800,0.000,0.000,0.076,4.877,4.250,0.000
244.400,0.000,0.000,0.076,5.200,4.250,0.000
247.000,0.000,0.000,0.076,5.523,4.250,0.000
249.600,0.000,0.000,0.076,5.845,4.250,0.000
252.200,0.000,0.000,0.076,6.168,4.250,0.000
254.800,0.000,0.000,0.076,0.208,4.250,0.000
257.400,0.000,0.000,0.076,0.530,4.250,0.000
260.000,0.000,0.000,0.076,0.853,4.250,0.000
262.600,0.000,0.000,0.076,1.176,4.250,0.000
265.200,0.000,0.000,0.076,1.498,4.250,0.000
267.800,0.000,0.000,0.076,1.821,4.250,0.000
270.400,0.000,0.000,0.076,2.144,4.250,0.000
273.000,0.000,0.000,0.076,2.466,4.250,0.000
275.600,0.000,0.000,0.076,2.789,4.250,0.000
278.200,0.000,0.000,0.076,3.112,4.250,0.000
280.800,0.000,0.000,0.076,3.435,4.250,0.000
283.400,0.000,0.000,0.076,3.757,4.250,0.000
286.000,0.000,0.000,0.076,4.080,4.250,0.000
288.600,0.000,0.000,0.076,4.403,4.250,0.000
291.200,0.000,0.000,0.076,4.725,4.250,0.000
293.800,0.000,0.000,0.076,5.048,4.250,0.000
296.400,0.000,0.000,0.076,5.371,4.250,0.000
299.000,0.000,0.000,0.076,5.693,4.250,0.000
301.600,0.000,0.000,0.076,6.016,4.250,0.000
304.200,0.000,0.000,0.076,0.056,4.250,0.000
306.800,0.000,0.000,0.076,0.378,4.250,0.000
309.400,0.000,0.000,0.076,0.701,4.250,0.000
312.000,0.000,0.000,0.076,1.024,4.250,0.000
314.600,0.000,0.000,0.076,1.346,4.250,0.000
317.200,0.000,0.000,0.076,1.669,4.250,0.000
319.800,0.000,0.000,0.076,1.992,4.250,0.000
322.400,0.000,0.000,0.076,2.314,4.250,0.000
325.000,0.000,0.000,0.076,2.637,4.250,0.000
327.600,0.000,0.000,0.076,2.960,4.250,0.000
330.200,0.000,0.000,0.076,3.282,4.250,0.000
332.800,0.000,0.000,0.076,3.605,4.250,0.000
335.400,0.000,0.000,0.076,3.928,4.250,0.000
338.000,0.000,0.000,0.076,4.250,4.250,0.000
340.600,0.000,0.000,0.076,4.573,4.250,0.000
343.200,0.000,0.000,0.076,4.896,4.250,0.000
345.800,0.000,0.000,0.076,5.219,4.250,0.000
348.400,0.000,0.000,0.076,5.541,4.250,0.000
351.000,0.000,0.000,0.076,5.864,4.250,0.000
353.600,0.000,0.000,0.076,6.187,4.250,0.000
356.200,0.000,0.000,0.076,0.226,4.250,0.000
358.800,0.000,0.000,0.076,0.549,4.250,0.000
361.400,0.000,0.000,0.076,0.871,4.250,0.000
364.000,0.000,0.000,0.076,1.194,4.250,0.000
366.600,0.000,0.000,0.076,1.517,4.250,0.000
369.200,0.000,0.000,0.076,1.840,4.250,0.000
371.800,0.000,0.000,0.076,2.162,4.250,0.000
374.400,0.000,0.000,0.076,2.485,4.250,0.000
377.000,0.000,0.000,0.076,2.808,4.250,0.000
379.600,0.000,0.000,0.076,3.130,4.250,0.000
382.200,0.000,0.000,0.076,3.453,4.250,0.000
384.800,0.000,0.000,0.076,3.776,4.250,0.000
387.400,0.000,0.000,0.076,4.098,4.250,0.000
390.000,0.000,0.000,0.076,4.421,4.250,0.000
392.600,0.000,0.000,0.076,4.744,4.250,0.000
395.200,0.000,0.000,0.076,5.066,4.250,0.000
397.800,0.000,0.000,0.076,5.389,4.250,0.000
400.400,0.000,0.000,0.076,5.712,4.250,0.000
403.000,0.000,0.000,0.076,6.035,4.250,0.000
405.600,0.000,0.000,0.076,0.074,4.250,0.000
408.200,0.000,0.000,0.076,0.397,4.250,0.000
410.800,0.000,0.000,0.076,0.719,4.250,0.000
413.400,0.000,0.000,0.076,1.042,4.250,0.000
416.000,0.000,0.000,0.076,1.365,4.250,0.000
418.600,0.000,0.000,0.076,1.687,4.250,0.000
421.200,0.000,0.000,0.076,2.010,4.250,0.000
423.800,0.000,0.000,0.076,2.333,4.250,0.000
426.400,0.000,0.000,0.076,2.656,4.250,0.000
429.000,0.000,0.000,0.076,2.978,4.250,0.000
431.600,0.000,0.000,0.076,3.301,4.250,0.000
434.200,0.000,0.000,0.076,3.624,4.250,0.000
436.800,0.000,0.000,0.076,3.946,4.250,0.000
439.400,0.000,0.000,0.076,4.269,4.250,0.000
442.000,0.000,0.000,0.076,4.592,4.250,0.000
444.600,0.000,0.000,0.076,4.914,4.250,0.000
447.200,0.000,0.000,0.076,5.237,4.250,0.000
449.800,0.000,0.000,0.076,5.560,4.250,0.000
452.400,0.000,0.000,0.076,5.882,4.250,0.000
455.000,0.000,0.000,0.076,6.205,4.250,0.000
457.600,0.000,0.000,0.076,0.245,4.250,0.000
460.200,0.000,0.000,0.076,0.567,4.250,0.000
462.800,0.000,0.000,0.076,0.890,4.250,0.000
465.400,0.000,0.000,0.076,1.213,4.250,0.000
468.000,0.000,0.000,0.076,1.535,4.250,0.000
470.600,0.000,0.000,0.076,1.858,4.250,0.000
473.200,0.000,0.000,0.076,2.181,4.250,0.000
475.800,0.000,0.000,0.076,2.503,4.250,0.000
478.400,0.000,0.000,0.076,2.826,4.250,0.000
481.000,0.000,0.000,0.076,3.149,4.250,0.000
483.600,0.000,0.000,0.076,3.472,4.250,0.000
486.200,0.000,0.000,0.076,3.794,4.250,0.000
488.800,0.000,0.000,0.076,4.117,4.250,0.000
491.400,0.000,0.000,0.076,4.440,4.250,0.000
494.000,0.000,0.000,0.076,4.762,4.250,0.000
496.600,0.000,0.000,0.076,5.085,4.250,0.000
499.200,0.000,0.000,0.076,5.408,4.250,0.000
501.800,0.000,0.000,0.076,5.730,4.250,0.000
504.400,0.000,0.000,0.076,6.053,4.250,0.000
507.000,0.000,0.000,0.076,0.093,4.250,0.000
509.600,0.000,0.000,0.076,0.415,4.250,0.000
512.200,0.000,0.000,0.076,0.738,4.250,0.000
514.800,0.000,0.000,0.076,1.061,4.250,0.000
517.400,0.000,0.000,0.076,1.383,4.250,0.000
520.000,0.000,0.000,0.076,1.706,4.250,0.000
522.600,0.000,0.000,0.076,2.029,4.250,0.000
525.200,0.000,0.000,0.076,2.351,4.250,0.000
527.800,0.000,0.000,0.076,2.674,4.250,0.000
530.400,0.000,0.000,0.076,2.997,4.250,0.000
533.000,0.000,0.000,0.076,3.319,4.250,0.000
535.600,0.000,0.000,0.076,3.642,4.250,0.000
538.200,0.000,0.000,0.076,3.965,4.250,0.000
540.800,0.000,0.000,0.076,4.287,4.250,0.000
543.400,0.000,0.000,0.076,4.610,4.250,0.000
546.000,0.000,0.000,0.076,4.933,4.250,0.000
548.600,0.000,0.000,0.076,5.256,4.250,0.000
551.200,0.000,0.000,0.076,5.578,4.250,0.000
553.800,0.000,0.000,0.076,5.901,4.250,0.000
556.400,0.000,0.000,0.076,6.224,4.250,0.000
559.000,0.000,0.000,0.076,0.263,4.250,0.000
561.600,0.000,0.000,0.076,0.586,4.250,0.000
564.200,0.000,0.000,0.076,0.909,4.250,0.000
566.800,0.000,0.000,0.076,1.231,4.250,0.000
569.400,0.000,0.000,0.076,1.554,4.250,0.000
572.000,0.000,0.000,0.076,1.877,4.250,0.000
574.600,0.000,0.000,0.076,2.199,4.250,0.000
577.200,0.000,0.000,0.076,2.522,4.250,0.000
579.800,0.000,0.000,0.076,2.845,4.250,0.000
582.400,0.000,0.000,0.076,3.167,4.250,0.000
585.000,0.000,0.000,0.076,3.490,4.250,0.000
587.600,0.000,0.000,0.076,3.813,4.250,0.000
590.200,0.000,0.000,0.076,4.135,4.250,0.000
592.800,0.000,0.000,0.076,4.458,4.250,0.000
595.400,0.000,0.000,0.076,4.781,4.250,0.000
598.000,0.000,0.000,0.076,5.103,4.250,0.000
600.600,0.000,0.000,0.076,5.426,4.250,0.000
603.200,0.000,0.000,0.076,5.749,4.250,0.000
605.800,0.000,0.000,0.076,6.072,4.250,0.000
608.400,0.000,0.000,0.076,0.111,4.250,0.000
611.000,0.000,0.000,0.076,0.434,4.250,0.000
613.600,0.000,0.000,0.076,0.756,4.250,0.000
616.200,0.000,0.000,0.076,1.079,4.250,0.000
618.800,0.000,0.000,0.076,1.402,4.250,0.000
621.400,0.000,0.000,0.076,1.724,4.250,0.000
624.000,0.000,0.000,0.076,2.047,4.250,0.000
626.600,0.000,0.000,0.076,2.370,4.250,0.000
629.200,0.000,0.000,0.076,2.693,4.250,0.000
631.800,0.000,0.000,0.076,3.015,4.250,0.000
634.400,0.000,0.000,0.076,3.338,4.250,0.000
637.000,0.000,0.000,0.076,3.661,4.250,0.000
639.600,0.000,0.000,0.076,3.983,4.250,0.000
642.200,0.000,0.000,0.076,4.306,4.250,0.000
644.800,0.000,0.000,0.076,4.629,4.250,0.000
647.400,0.000,0.000,0.076,4.951,4.250,0.000
650.000,0.000,0.000,0.076,5.274,4.250,0.000
652.600,0.000,0.000,0.076,5.597,4.250,0.000
655.200,0.000,0.000,0.076,5.919,4.250,0.000
657.800,0.000,0.000,0.076,6.242,4.250,0.000
660.400,0.000,0.000,0.076,0.282,4.250,0.000
663.000,0.000,0.000,0.076,0.604,4.250,0.000
665.600,0.000,0.000,0.076,0.927,4.250,0.000
668.200,0.000,0.000,0.076,1.250,4.250,0.000
670.800,0.000,0.000,0.076,1.572,4.250,0.000
673.400,0.000,0.000,0.076,1.895,4.250,0.000
676.000,0.000,0.000,0.076,2.218,4.250,0.000
678.600,0.000,0.000,0.076,2.540,4.250,0.000
681.200,0.000,0.000,0.076,2.863,4.250,0.000
683.800,0.000,0.000,0.076,3.186,4.250,0.000
686.400,0.000,0.000,0.076,3.509,4.250,0.000
689.000,0.000,0.000,0.076,3.831,4.250,0.000
691.600,0.000,0.000,0.076,4.154,4.250,0.000
694.200,0.000,0.000,0.076,4.477,4.250,0.000
696.800,0.000,0.000,0.076,4.799,4.250,0.000
699.400,0.000,0.000,0.076,5.122,4.250,0.000
702.000,0.000,0.000,0.076,5.445,4.250,0.000
704.600,0.000,0.000,0.076,5.767,4.250,0.000
707.200,0.000,0.000,0.076,6.090,4.250,0.000
709.800,0.000,0.000,0.076,0.130,4.250,0.000
712.400,0.000,0.000,0.076,0.452,4.250,0.000
715.000,0.000,0.000,0.076,0.775,4.250,0.000
717.600,0.000,0.000,0.076,1.098,4.250,0.000
720.200,0.000,0.000,0.076,1.420,4.250,0.000
