0.000,0.000,0.000,0.125,0.000,7.300,0.000
6.200,0.000,0.000,0.125,0.910,7.300,0.000
12.400,0.000,0.000,0.125,1.820,7.300,0.000
18.600,0.000,0.000,0.125,2.730,7.300,0.000
24.800,0.000,0.000,0.125,3.641,7.300,0.000
31.000,0.000,0.000,0.125,4.551,7.300,0.000
37.200,0.000,0.000,0.125,5.461,7.300,0.000
43.400,0.000,0.000,0.125,0.088,7.300,0.000
49.600,0.000,0.000,0.125,0.998,7.300,0.000
55.800,0.000,0.000,0.125,1.908,7.300,0.000
62.000,0.000,0.000,0.125,2.818,7.300,0.000
68.200,0.000,0.000,0.125,3.728,7.300,0.000
74.400,0.000,0.000,0.125,4.638,7.300,0.000
80.600,0.000,0.000,0.125,5.548,7.300,0.000
86.800,0.000,0.000,0.125,0.175,7.300,0.000
93.000,0.000,0.000,0.125,1.086,7.300,0.000
99.200,0.000,0.000,0.125,1.996,7.300,0.000
105.400,0.000,0.000,0.125,2.906,7.300,0.000
111.600,0.000,0.000,0.125,3.816,7.300,0.000
117.800,0.000,0.000,0.125,4.726,7.300,0.000
124.000,0.000,0.000,0.125,5.636,7.300,0.000
130.200,0.000,0.000,0.125,0.263,7.300,0.000
136.400,0.000,0.000,0.125,1.173,7.300,0.000
142.600,0.000,0.000,0.125,2.083,7.300,0.000
148.800,0.000,0.000,0.125,2.993,7.300,0.000
155.000,0.000,0.000,0.125,3.904,7.300,0.000
161.200,0.000,0.000,0.125,4.814,7.300,0.000
167.400,0.000,0.000,0.125,5.724,7.300,0.000
173.600,0.000,0.000,0.125,0.351,7.300,0.000
179.800,0.000,0.000,0.125,1.261,7.300,0.000
186.000,0.000,0.000,0.125,2.171,7.300,0.000
192.200,0.000,0.000,0.125,3.081,7.300,0.000
198.400,0.000,0.000,0.125,3.991,7.300,0.000
204.600,0.000,0.000,0.125,4.901,7.300,0.000
210.800,0.000,0.000,0.125,5.812,7.300,0.000
217.000,0.000,0.000,0.125,0.438,7.300,0.000
223.200,0.000,0.000,0.125,1.349,7.300,0.000
229.400,0.000,0.000,0.125,2.259,7.300,0.000
235.600,0.000,0.000,0.125,3.169,7.300,0.000
241.800,0.000,0.000,0.125,4.079,7.300,0.000
248.000,0.000,0.000,0.125,4.989,7.300,0.000
254.200,0.000,0.000,0.125,5.899,7.300,0.000
260.400,0.000,0.000,0.125,0.526,7.300,0.000
266.600,0.000,0.000,0.125,1.436,7.300,0.000
272.800,0.000,0.000,0.125,2.346,7.300,0.000
279.000,0.000,0.000,0.125,3.257,7.300,0.000
285.200,0.000,0.000,0.125,4.167,7.300,0.000
291.400,0.000,0.000,0.125,5.077,7.300,0.000
297.600,0.000,0.000,0.125,5.987,7.300,0.000
303.800,0.000,0.000,0.125,0.614,7.300,0.000
310.000,0.000,0.000,0.125,1.524,7.300,0.000
316.200,0.000,0.000,0.125,2.434,7.300,0.000
322.400,0.000,0.000,0.125,3.344,7.300,0.000
328.600,0.000,0.000,0.125,4.254,7.300,0.000
334.800,0.000,0.000,0.125,5.164,7.300,0.000
341.000,0.000,0.000,0.125,6.075,7.300,0.000
347.200,0.000,0.000,0.125,0.702,7.300,0.000
353.400,0.000,0.000,0.125,1.612,7.300,0.000
359.600,0.000,0.000,0.125,2.522,7.300,0.000
365.800,0.000,0.000,0.125,3.432,7.300,0.000
372.000,0.000,0.000,0.125,4.342,7.300,0.000
378.200,0.000,0.000,0.125,5.252,7.300,0.000
384.400,0.000,0.000,0.125,6.162,7.300,0.000
390.600,0.000,0.000,0.125,0.789,7.300,0.000
396.800,0.000,0.000,0.125,1.699,7.300,0.000
403.000,0.000,0.000,0.125,2.609,7.300,0.000
409.200,0.000,0.000,0.125,3.520,7.300,0.000
415.400,0.000,0.000,0.125,4.430,7.300,0.000
421.600,0.000,0.000,0.125,5.340,7.300,0.000
427.800,0.000,0.000,0.125,6.250,7.300,0.000
434.000,0.000,0.000,0.125,0.877,7.300,0.000
440.200,0.000,0.000,0.125,1.787,7.300,0.000
446.400,0.000,0.000,0.125,2.697,7.300,0.000
452.600,0.000,0.000,0.125,3.607,7.300,0.000
458.800,0.000,0.000,0.125,4.517,7.300,0.000
465.000,0.000,0.000,0.125,5.428,7.300,0.000
471.200,0.000,0.000,0.125,0.055,7.300,0.000
477.400,0.000,0.000,0.125,0.965,7.300,0.000
483.600,0.000,0.000,0.125,1.875,7.300,0.000
489.800,0.000,0.000,0.125,2.785,7.300,0.000
496.000,0.000,0.000,0.125,3.695,7.300,0.000
502.200,0.000,0.000,0.125,4.605,7.300,0.000
508.400,0.000,0.000,0.125,5.515,7.300,0.000
514.600,0.000,0.000,0.125,0.142,7.300,0.000
520.800,0.000,0.000,0.125,1.052,7.300,0.000
527.000,0.000,0.000,0.125,1.962,7.300,0.000
533.200,0.000,0.000,0.125,2.873,7.300,0.000
539.400,0.000,0.000,0.125,3.783,7.300,0.000
545.600,0.000,0.000,0.125,4.693,7.300,0.000
551.800,0.000,0.000,0.125,5.603,7.300,0.000
558.000,0.000,0.000,0.125,0.230,7.300,0.000
564.200,0.000,0.000,0.125,1.140,7.300,0.000
570.400,0.000,0.000,0.125,2.050,7.300,0.000
576.600,0.000,0.000,0.125,2.960,7.300,0.000
582.800,0.000,0.000,0.125,3.870,7.300,0.000
589.000,0.000,0.000,0.125,4.781,7.300,0.000
595.200,0.000,0.000,0.125,5.691,7.300,0.000
601.400,0.000,0.000,0.125,0.318,7.300,0.000
607.600,0.000,0.000,0.125,1.228,7.300,0.000
613.800,0.000,0.000,0.125,2.138
